region,sector,0
BLR,Agriculture,1.1545329710337681e-05
BLR,Fishing,1.0414340498859588e-06
BLR,Mining and Quarrying,8.36857433054776e-06
BLR,Food & Beverages,6.85392040120719e-06
BLR,Textiles and Wearing Apparel,3.245770255484965e-06
BLR,Wood and Paper,8.989049344952483e-06
BLR,"Petroleum, Chemical and Non-Metallic Mineral Products",4.1003254960205306e-05
BLR,Metal Products,1.3688503592444358e-05
BLR,Electrical and Machinery,2.083993854775677e-05
BLR,Transport Equipment,2.146996500209129e-06
BLR,Other Manufacturing,3.5034289444409394e-07
BLR,Recycling,9.246498161827147e-09
BLR,"Electricity, Gas and Water",7.4865627022418195e-06
BLR,Construction,1.2133286153868615e-05
BLR,Maintenance and Repair,4.487049127062186e-07
BLR,Wholesale Trade,1.579547005287099e-05
BLR,Retail Trade,1.3314680610565709e-05
BLR,Hotels and Restraurants,7.535313675611047e-06
BLR,Transport,5.520374018820065e-05
BLR,Post and Telecommunications,2.907481504575159e-05
BLR,Finacial Intermediation and Business Activities,1.457516371690772e-05
BLR,Public Administration,1.1786102022512826e-05
BLR,"Education, Health and Other Services",4.627312172497552e-05
BLR,Private Households,1.0162277040213448e-06
BLR,Others,2.6015502594051412e-06
BLR,Re-export & Re-import,5.131743765646671e-06
